id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class
701e666ecf9e42a9d9e8d84ca4043528,e6918b4adad1728605b1258608a4d69e,3530,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Hospitalisation;Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
701e666ecf9e42a9d9e8d84ca4043528,f9ac825c18cbe71df8a008008543b3a7,3530,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Hospitalisation;Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
701e666ecf9e42a9d9e8d84ca4043528,526d959230cf35d2c3cb76320aea3013,3530,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
d6d260dcde2869a0d450d05c1ab5fc04,ad2414c67d1b3d272a94b7756c7ce124,3634,Lassa mammarenavirus,Severity - case fatality rate (CFR),NA,0,Percentage (%),9.3,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,NA,NA,NA,Nigeria,NA,NA,Jan 01,2015,26,Sep 09,2021,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
0917806f0819d3a2318412fdbbe70d4a,90f66572d026aec3e4c5fff1ef176bdf,3635,Lassa mammarenavirus,Severity - case fatality rate (CFR),21,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,174,833,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Mixed groups,NA,NA,833,Nigeria,NA,1,Jan 01,2019,29,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
2213cf7eb17eb3b170415ad482f2abce,38e0be8c82ead605b2aef86ccd5dedf0,3670,Lassa mammarenavirus,Seroprevalence - IgG,0.1,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,2,1744,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Other,NA,NA,1744,Uganda,Fort Portal; Mbarara; Kampala; Mabale; Gulu,NA,NA,2006,NA,NA,2007,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
ea7661b735feda578c88f4a4f1113917,039af76bae59c9802d766af498e598e2,3716,Lassa mammarenavirus,Severity - case fatality rate (CFR),27.9,0,Percentage (%),15.3,93.7,Unspecified,NA,NA,NA,NA,NA,362,1298,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Naive,NA,Time,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,1298,Nigeria,Irrua,NA,NA,2008,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
ea7661b735feda578c88f4a4f1113917,b1c5e8148ec2d022d7142ac2596db7b4,3716,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,1298,Nigeria,Irrua,NA,NA,2008,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
b513bd37635ebb4c9b17e394ac1fab82,23e14f4fa1116affea0cafcd47c61abf,3841,Lassa mammarenavirus,Severity - case fatality rate (CFR),57,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,25,44,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,5,73,44,Nigeria,Plateau State,NA,NA,2016,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
a07d714192f45231e3edbb2921a3143c,346f64dd3ae36d3ec9271853f1c9174b,3991,Lassa mammarenavirus,Severity - case fatality rate (CFR),13.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,100,724,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,NA,NA,724,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
a07d714192f45231e3edbb2921a3143c,b72f8c5cefa178875deef719bd0aa1dd,3991,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Occupation;Other;Sex,Healthcare;Livestock and animal herders;Other,Significant,Not adjusted,Both,Population based,Persons under investigation,NA,NA,1991,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a07d714192f45231e3edbb2921a3143c,ff58b77f615977aafa728459a470d385,3991,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Other,NA,Not significant,Not adjusted,Both,Population based,Persons under investigation,NA,NA,1991,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a07d714192f45231e3edbb2921a3143c,45fe31c3a29973da9f18a905e6125a77,3991,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Occupation;Other;Sex,Livestock and animal herders;Other,Significant,Adjusted,Both,Population based,Persons under investigation,NA,NA,1991,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a07d714192f45231e3edbb2921a3143c,a3b5a0902a44978a85927404eb385d56,3991,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Occupation;Other,Healthcare;Other,Not significant,Adjusted,Both,Population based,Persons under investigation,NA,NA,1991,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a07d714192f45231e3edbb2921a3143c,c8d92a925eb9eb8ad62b05e86e3a878d,3991,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Occupation;Other,Livestock and animal herders;Other,Significant,Not adjusted,Both,Population based,Persons under investigation,NA,NA,724,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a07d714192f45231e3edbb2921a3143c,d343a5b2eeebc32bf57e2a1ae6c67e70,3991,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Occupation;Other;Sex,Healthcare;Other,Not significant,Not adjusted,Both,Population based,Persons under investigation,NA,NA,724,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a07d714192f45231e3edbb2921a3143c,21015be64132869198b0502da8564184,3991,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Adjusted,Both,Population based,Persons under investigation,NA,NA,724,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a07d714192f45231e3edbb2921a3143c,cf4ad98d394cbc11059bea25d4fc02e0,3991,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Adjusted,Both,Population based,Persons under investigation,NA,NA,724,Nigeria,NA,NA,Jan 01,2018,NA,Jun 06,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
c3f09a0b8b9fa5fbc00d96da71cf00ed,094e6c0c4befae106466b4122f098746,4144,Lassa mammarenavirus,Reproduction number (Basic R0),1.1868,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,Next generation matrix,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,Nigeria,NA,NA,NA,2018,NA,NA,2022,NA,FALSE,NA,NA,FALSE,FALSE,Other,Reproduction number
021d6376065da237ad5bf0f0aaf3bdfa,b4e5da035c752e15893dea1cc178c780,4207,Lassa mammarenavirus,Reproduction number (Basic R0),1.1299,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Next generation matrix,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,Nigeria,NA,3,Jan 01,2021,19,May 05,2021,NA,FALSE,NA,NA,FALSE,FALSE,Other,Reproduction number
c772c487685dfd7937fbdd62ceb345e2,1a2ea2c9d8e8b16e84e11555adc5e210,4314,Lassa mammarenavirus,Severity - case fatality rate (CFR),19,0,Percentage (%),16,31,Unspecified,NA,NA,NA,NA,NA,12,62,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Occupation;Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,NA,NA,62,Nigeria,Ebonyi State,1,Jan 01,2018,31,Mar 03,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
c772c487685dfd7937fbdd62ceb345e2,13da543121297e3aab54cd59f55effd7,4314,Lassa mammarenavirus,Human delay - incubation period,7,0,Days,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,NA,NA,62,Nigeria,Ebonyi State,1,Jan 01,2018,31,Mar 03,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
752ac23027767c5ec29cb0fef9e384cc,069099fe0de4101e17b5dbc086d5a77d,4595,Lassa mammarenavirus,Seroprevalence - Unspecified,15.5,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,15,97,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age;Occupation;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Trade / business based,Mixed groups,3,56,97,Nigeria,Pankshin; Plateau State,NA,Aug 08,1976,NA,Aug 08,1976,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
42ccf54e7cd02f19636ec52c7d13b4f5,a1cdff32eb1c8063dd91cfc1ac988100,4684,Lassa mammarenavirus,Seroprevalence - IFA,NA,0,Percentage (%),0,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Age;Region;Sex,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,NA,Sierra Leone,Palima; Semewabu; Knonia; Tongola; Njakundoma; Niahun; Kpandebu; Neama; Lowoma; Landoma; Bomie; Yengema; Kamethe; Kamabunyele; Kathumpe,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
cd4e9908d4a31a198a5ddce7ed91d01d,e0ac6eee0222f5ccaa4b2ad11e698e57,4727,Lassa mammarenavirus,Severity - case fatality rate (CFR),63,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,36,57,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Children,0,18,57,Sierra Leone,Kenema District Of Eastern Province,1,Jan 01,2012,31,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
cd4e9908d4a31a198a5ddce7ed91d01d,4bee2f4fbd6449b264f70228d615913d,4727,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Children,0,18,57,Sierra Leone,Kenema District Of Eastern Province,1,Jan 01,2012,31,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
cd4e9908d4a31a198a5ddce7ed91d01d,c8687594212300d6a05a24ee2a14ed5b,4727,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Not adjusted,Both,Hospital based,Children,0,18,57,Sierra Leone,Kenema District Of Eastern Province,1,Jan 01,2012,31,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
b895ff1b44ba2b783c78ba3185fb2c28,5efb98baca9988386bcfe27820d9eafd,4745,Lassa mammarenavirus,Severity - case fatality rate (CFR),36,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,11,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,20,56,11,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
b895ff1b44ba2b783c78ba3185fb2c28,a269496803bcb05d48dc80c94dc991fe,4745,Lassa mammarenavirus,Human delay - incubation period,NA,0,Days,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,20,56,11,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
b895ff1b44ba2b783c78ba3185fb2c28,15cafdd6643124450660d9f648ecfddd,4745,Lassa mammarenavirus,Human delay - symptom onset>admission to care,4,0,Days,NA,NA,Mean,NA,NA,0,7,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,20,56,11,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
b895ff1b44ba2b783c78ba3185fb2c28,c34258dc836e3457970080c5ac663456,4745,Lassa mammarenavirus,Human delay - symptom onset>discharge/recovery,14,0,Days,NA,NA,Mean,NA,NA,11,21,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,20,56,11,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
b895ff1b44ba2b783c78ba3185fb2c28,119bd940ace6cbe8a75c6e49322e7934,4745,Lassa mammarenavirus,Human delay - symptom onset>death,12,0,Days,NA,NA,Mean,NA,NA,12,15,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,20,56,11,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
